user_id,problem
30132,0.3756172083917565
30133,0.6232832897941705
30134,0.29279262215084895
30135,0.6444894771310219
30136,0.3024493011802801
30137,0.3035898007371421
30138,0.6417955431791597
30139,0.22259100951156743
30140,0.4368068123313023
30141,0.28192519368970975
30142,0.23330392353978477
30143,0.40211431579409773
30144,0.2392484063040184
30145,0.20419225341281294
30146,0.32074836104307936
30147,0.4066876066807875
30148,0.6520859117529502
30149,0.6422618993020446
30150,0.22040377097149158
30151,0.3092258587701569
30152,0.21015565290530938
30153,0.3145707332094453
30154,0.24507322616661384
30155,0.24048724747560474
30156,0.2321872913977924
30157,0.22862572275826457
30158,0.45575160257900854
30159,0.24326804656064502
30160,0.23114632230298518
30161,0.30749462841206443
30162,0.2941427244325049
30163,0.35044798752907624
30164,0.5701282181544044
30165,0.31573115221403597
30166,0.2511844412088414
30167,0.4335123222470451
30168,0.3166990423817746
30169,0.3783887542599343
30170,0.3234141024801286
30171,0.2588154282834171
30172,0.19914185882210117
30173,0.4455582921505667
30174,0.44722569213771185
30175,0.6424393681151399
30176,0.22491411935586064
30177,0.2846249825920725
30178,0.3566267544218123
30179,0.3399143374992456
30180,0.30075963167643155
30181,0.4544595153098606
30182,0.5186523025040995
30183,0.37884839226153727
30184,0.2559680353627115
30185,0.23424525259810106
30186,0.2944429202027745
30187,0.25237704678416156
30188,0.29982029536629745
30189,0.28454555240777635
30190,0.4158009084715794
30191,0.29506141023324356
30192,0.5608491958940544
30193,0.24361442533096023
30194,0.4195278257619437
30195,0.2423017676326556
30196,0.23115103440426027
30197,0.5842262466858166
30198,0.2477927429827289
30199,0.24490265466559524
30200,0.25918283778402884
30201,0.2245084037376317
30202,0.2151750457847142
30203,0.24511152546919873
30204,0.2785875632421471
30205,0.6548698692821668
30206,0.24534835177265596
30207,0.2839089083403922
30208,0.23424525259810106
30209,0.36020651965048406
30210,0.503825268057402
30211,0.4324999899958685
30212,0.3411981900533746
30213,0.22412776893181494
30214,0.32177152555830146
30215,0.3200275239478152
30216,0.6242474286913298
30217,0.30903574882130946
30218,0.634380951097197
30219,0.20589146484789392
30220,0.32250889939057503
30221,0.24528801496098426
30222,0.320385656058169
30223,0.23767893118284517
30224,0.26514876198004833
30225,0.2754688888074763
30226,0.2322782741259139
30227,0.34059141844188867
30228,0.2775304838035922
30229,0.24199628971073586
30230,0.3121454282739005
30231,0.2758722499661968
30232,0.3593465109095659
30233,0.4728095798772583
30234,0.2278267910742176
30235,0.2549294976562077
30236,0.46272954372173947
30237,0.2561547970615129
30238,0.2807900779475764
30239,0.22952749297070177
30240,0.26153384458243395
30241,0.36486541596889754
30242,0.2392484063040184
30243,0.3820108742374887
30244,0.6425880339404314
30245,0.25862847618526
30246,0.2508606248633123
30247,0.2542776795591478
30248,0.5011824669467111
30249,0.29748524022466005
30250,0.27452524696865754
30251,0.26080854602575865
30252,0.3905288647527528
30253,0.6369787255860114
30254,0.598403060956923
30255,0.225237845790431
30256,0.4098060965075757
30257,0.22549592850416306
30258,0.25648589836284696
30259,0.2989921064216936
30260,0.2205781686575085
30261,0.35366870321591115
30262,0.30246709582791603
30263,0.21794186016087985
30264,0.33751626824077874
30265,0.20520911103908737
30266,0.2385524760160954
30267,0.24467376839639532
30268,0.34544213224992104
30269,0.2740355098718026
30270,0.22862572275826457
30271,0.23180412549942084
30272,0.28288430346179977
30273,0.23770469419380288
30274,0.2833185138883628
30275,0.20478216582164088
30276,0.23618819246498818
30277,0.37844413319781267
30278,0.2628556477435384
30279,0.34196065886571825
30280,0.2858854153637941
30281,0.20969072061215796
30282,0.31676260751403446
30283,0.24149612852489755
30284,0.6548698692821668
30285,0.20419225341281294
30286,0.27881721747044746
30287,0.4245641650930737
30288,0.47597339772071584
30289,0.28329517245929325
30290,0.23761155420301594
30291,0.22005839704367575
30292,0.23924752286140186
30293,0.24172070112585212
30294,0.261125793643081
30295,0.34815681574552737
30296,0.5589849992727889
30297,0.34972510703803006
30298,0.3263856343801633
30299,0.4896382929972609
30300,0.4895331547397488
30301,0.24155379498603963
30302,0.6548698692821668
30303,0.65434652115652
30304,0.3204270538823304
30305,0.3291963177416227
30306,0.22036145424612474
30307,0.22189561565279128
30308,0.2793147204557559
30309,0.6138015942749302
30310,0.39969299362473804
30311,0.2960596943859698
30312,0.3218074740983764
30313,0.65434652115652
30314,0.26690090587490023
30315,0.3451396855097125
30316,0.28523842183246073
30317,0.2501526080335981
30318,0.6186072421149996
30319,0.3550435050938717
30320,0.25637362647036377
30321,0.24312850383041879
30322,0.4571137444938106
30323,0.35366701573466763
30324,0.2352795478291568
30325,0.6457779770871209
30326,0.25073229044909906
30327,0.25518267926003535
30328,0.40303678603630616
30329,0.20783980352878242
30330,0.37200686747555517
30331,0.30110879442412747
30332,0.5931149575412846
30333,0.28928218271724876
30334,0.2866243426918396
30335,0.24583348147118303
30336,0.23923291649984374
30337,0.2961173180721609
30338,0.41739591166737133
30339,0.65434652115652
30340,0.2324970615834975
30341,0.22496580911990088
30342,0.2608507403021504
30343,0.6004220150990645
30344,0.29683782890290367
30345,0.2623757664864567
30346,0.32334124809555476
30347,0.4418689972045409
30348,0.30260041319944625
30349,0.32133572314457814
30350,0.306409671964997
30351,0.24206406498986754
30352,0.30570928063838526
30353,0.21610780606845026
30354,0.3191799237617324
30355,0.3602850492191295
30356,0.24166935357328465
30357,0.2309171912213798
30358,0.24339752707909787
30359,0.2494383749109943
30360,0.30737788976519
30361,0.24886219351030153
30362,0.4670303351708231
30363,0.30240586629415256
30364,0.25913829065670446
30365,0.3118927492332882
30366,0.3206387998689421
30367,0.24904351867114602
30368,0.4177779550879979
30369,0.19816879681995797
30370,0.2233477447583192
30371,0.3421650355373175
30372,0.3233119400241671
30373,0.26819280286695857
30374,0.2708263853084526
30375,0.2398965897073735
30376,0.2321872913977924
30377,0.6407464683058354
30378,0.34521171324973576
30379,0.6450669047303238
30380,0.342099489238505
30381,0.2444824480256492
30382,0.2900787712508643
30383,0.22850253345033802
30384,0.6402447713629849
30385,0.2754106853907785
30386,0.6311638228961609
30387,0.23034158170291158
30388,0.42535212757229646
30389,0.19816879681995797
30390,0.23209522390422693
30391,0.3120994869694035
30392,0.29854338228342586
30393,0.25815544296928616
30394,0.25680832534824877
30395,0.24181645883868877
30396,0.2677236620052433
30397,0.26346322627682833
30398,0.4551582485572201
30399,0.26706819147630867
30400,0.6520278391717403
30401,0.20589146484789392
30402,0.6080755883403082
30403,0.3699242023798241
30404,0.295650159002373
30405,0.32662963476250007
30406,0.22682152946498743
30407,0.2379484216584294
30408,0.38381147645856367
30409,0.3092147277305479
30410,0.24833422845601275
30411,0.32960227333936165
30412,0.23747551267849504
30413,0.45052220595200526
30414,0.3349904707935922
30415,0.65434652115652
30416,0.4242664769460128
30417,0.4124066916130058
30418,0.3433821923316362
30419,0.6530274438868423
30420,0.20477167907406085
30421,0.6085811877630826
30422,0.34718900298256006
30423,0.23387051206470982
30424,0.6540757232010381
30425,0.35068073435696795
30426,0.3414442079084278
30427,0.2698481936359984
30428,0.22227350226188114
30429,0.33931807507192213
30430,0.3041297767494572
30431,0.21267124141412114
30432,0.29887982085898945
30433,0.3346220804762064
30434,0.3918549745443299
30435,0.4173405871933583
30436,0.3547717239066355
30437,0.24021353853371927
30438,0.19914185882210117
30439,0.4625620213148286
30440,0.23564070737615195
30441,0.2977742265294873
30442,0.3367856440934299
30443,0.6518050086515758
30444,0.23479735102571436
30445,0.5487253097253675
30446,0.29092811077939584
30447,0.6161984656551066
30448,0.4248187820344932
30449,0.6168839033042239
30450,0.6466168191104951
30451,0.26163881672230577
30452,0.25545967021163024
30453,0.2390571819864021
30454,0.25656562873417793
30455,0.5961117023593392
30456,0.2856474621720212
30457,0.27355783492773433
30458,0.37336417984564324
30459,0.2793232215233776
30460,0.2762722265622086
30461,0.24971354066991056
30462,0.22413409518236488
30463,0.24087712562516805
30464,0.41915920702393095
30465,0.2920112337063763
30466,0.3142346889580732
30467,0.22412776893181494
30468,0.2828155143668767
30469,0.33443595965686024
30470,0.6457779770871209
30471,0.2665922498545905
30472,0.41010868386178123
30473,0.6540757232010381
30474,0.40264336103225684
30475,0.2844609325248242
30476,0.25470961021848854
30477,0.24049038470749723
30478,0.6421523613921758
30479,0.2754261831342561
30480,0.2943803576771953
30481,0.6419761472548074
30482,0.2661049464199805
30483,0.39562388624113265
30484,0.24365305651205688
30485,0.5766225733168452
30486,0.6330175612822344
30487,0.22720169038985655
30488,0.4152259352185375
30489,0.2676349808167784
30490,0.26240067085194235
30491,0.21239866063807794
30492,0.6405099320468091
30493,0.6457779770871209
30494,0.35062165907282744
30495,0.5420724303124207
30496,0.2512438646054514
30497,0.2578211782802812
30498,0.6747137527124526
30499,0.2483142426920426
30500,0.2444451140809208
30501,0.34399536669937775
30502,0.2485532334786828
30503,0.6444894771310219
30504,0.2938003016977492
30505,0.30992222727155744
30506,0.21397616048616253
30507,0.3270535624094721
30508,0.2833542409781568
30509,0.28273925962771645
30510,0.4963741134638079
30511,0.47024545906775417
30512,0.22829314843573117
30513,0.2669969686672661
30514,0.3412833760103807
30515,0.2625250365097823
30516,0.2892802131594549
30517,0.26773007501858664
30518,0.6438981395879457
30519,0.2995699601100565
30520,0.2236170101449558
30521,0.6307898650628877
30522,0.4380945150894345
30523,0.23788491304341403
30524,0.31861210122546596
30525,0.19968784722162428
30526,0.34742290702293305
30527,0.6457779770871209
30528,0.25016270481725633
30529,0.3462148331844052
30530,0.2571574042432453
30531,0.3130071849626822
30532,0.30580119946497974
30533,0.6457779770871209
30534,0.27428584691747154
30535,0.29975690113023085
30536,0.20360067310547275
30537,0.4406797901312059
30538,0.42203653198402674
30539,0.5382074677601911
30540,0.5022762549368742
30541,0.4009966052175158
30542,0.22793138485802525
30543,0.3265276129197774
30544,0.27088284008066854
30545,0.3428125414932677
30546,0.2838990933829121
30547,0.6540757232010381
30548,0.31468784836778485
30549,0.257771945202188
30550,0.2047005488704725
30551,0.641766866593542
30552,0.346716070298962
30553,0.2403445116231985
30554,0.3091934937387292
30555,0.27704031426308573
30556,0.21592630239941477
30557,0.2860711778315072
30558,0.25488383460432146
30559,0.3077916921423164
30560,0.24545457218444205
30561,0.37728634070772993
30562,0.24106012821649667
30563,0.3714423540236873
30564,0.2322578909817577
30565,0.3052615731350429
30566,0.30055416071438656
30567,0.319090564654356
30568,0.24352147829719145
30569,0.2607586432969342
30570,0.21642360941601407
30571,0.30251845308722325
30572,0.2707373259157339
30573,0.5350523810542569
30574,0.23867996672847586
30575,0.24763849689684264
30576,0.23363065866096594
30577,0.2508413337968822
30578,0.28441748584158116
30579,0.5499459156599876
30580,0.24722217362229104
30581,0.2958170605316607
30582,0.19816879681995797
30583,0.34281350040868014
30584,0.4028128062376052
30585,0.2522551561083749
30586,0.6424793643807464
30587,0.25744851170117333
30588,0.2671157130613145
30589,0.22413409518236488
30590,0.2535902455257419
30591,0.25238747907640624
30592,0.22690584170845063
30593,0.2580844680331005
30594,0.6169619529656545
30595,0.22536840891239324
30596,0.23720280076041256
30597,0.62806758369561
30598,0.22395610833740295
30599,0.6093453687634561
30600,0.3103538095127879
30601,0.24580793699452358
30602,0.2475024017903688
30603,0.6309200153393423
30604,0.283357789826485
30605,0.24246006914903612
30606,0.2630584728594379
30607,0.3252853816278905
30608,0.29921067292744824
30609,0.23769908667836487
30610,0.65434652115652
30611,0.4062241757228808
30612,0.23144234585481915
30613,0.24906727665492828
30614,0.5156360982858692
30615,0.23369267122849596
30616,0.45315566715762534
30617,0.288258918912016
30618,0.2293639371893239
30619,0.33866180013087116
30620,0.6188653131140053
30621,0.32507356892416456
30622,0.23399523021437232
30623,0.21055851081902519
30624,0.2826024362320228
30625,0.6218397263524607
30626,0.23145610572921185
30627,0.20724165347362664
30628,0.3586931380123221
30629,0.23626576942705432
30630,0.2572244767963844
30631,0.31128691839156286
30632,0.2830680726061562
30633,0.19871327548373835
30634,0.37490618383455687
30635,0.24262172881368121
30636,0.5948290728635102
30637,0.19816879681995797
30638,0.30915594937262103
30639,0.2103112980324194
30640,0.2403828061802021
30641,0.27180351218168425
30642,0.3882533931611468
30643,0.28252443865044213
30644,0.21607070679978704
30645,0.2469050840288322
30646,0.229338130163918
30647,0.6307669916356031
30648,0.3022766784726977
30649,0.21474809071707052
30650,0.2253351412048866
30651,0.21188342433089818
30652,0.2866806702362185
30653,0.4752194080319951
30654,0.6532949512998683
30655,0.25744094993756395
30656,0.3466442020464605
30657,0.2527756897169907
30658,0.37236822985423434
30659,0.6457779770871209
30660,0.38392997267286544
30661,0.30494008840803355
30662,0.65434652115652
30663,0.6277133271812004
30664,0.33523963422405434
30665,0.3106199388897387
30666,0.3426475305367315
30667,0.32999877799686583
30668,0.22357573294785546
30669,0.21533153207637107
30670,0.2539553235106712
30671,0.3541071235823003
30672,0.3040238863858472
30673,0.5341903283328346
30674,0.23432031599694483
30675,0.26238075329900096
30676,0.4454068783237182
30677,0.3080659260965477
30678,0.3903391596802864
30679,0.48729820876403895
30680,0.3404291453829997
30681,0.39547092065606737
30682,0.23424525259810106
30683,0.23867140305315188
30684,0.4393867541806936
30685,0.6479162093581907
30686,0.65434652115652
30687,0.2488763733412731
30688,0.3216790708245799
30689,0.65434652115652
30690,0.32953864588676507
30691,0.3213209796059818
30692,0.287414025114738
30693,0.27407849538356643
30694,0.22122787426987559
30695,0.24931291232731354
30696,0.21772132549353942
30697,0.6520278391717403
30698,0.3286510693306859
30699,0.2601817233027461
30700,0.65434652115652
30701,0.21873557143072248
30702,0.21055851081902519
30703,0.5927036703867892
30704,0.65434652115652
30705,0.21522145397822218
30706,0.22413409518236488
30707,0.4918245947584857
30708,0.65434652115652
30709,0.27131654174327113
30710,0.5483019124483918
30711,0.2767346773289471
30712,0.649732128052092
30713,0.39888774405446065
30714,0.2244048330950076
30715,0.26344924842313333
30716,0.33046057154280567
30717,0.2413726267473189
30718,0.3846643838716156
30719,0.27206006551705764
30720,0.25337363903256693
30721,0.3761196966924718
30722,0.37614228831295426
30723,0.24874432542472377
30724,0.31367959166673004
30725,0.2943676780506619
30726,0.5913655417482443
30727,0.30299859671619045
30728,0.2635528136005006
30729,0.3591099805140444
30730,0.30967500499201495
30731,0.2800333005006047
30732,0.27078191274643826
30733,0.2627071120030444
30734,0.2977186790474856
30735,0.6443765275596298
30736,0.2746799102906168
30737,0.34709777433150024
30738,0.6405536432579728
30739,0.355328507147928
30740,0.41715163588372767
30741,0.27872531886151175
30742,0.41939143075230445
30743,0.22293290678064864
30744,0.6433464039189196
30745,0.22445149536638528
30746,0.24409603124110119
30747,0.25158375682862866
30748,0.2877171009483054
30749,0.5136026858705767
30750,0.47109407140324666
30751,0.32474179083070404
30752,0.22435401604443544
30753,0.2716945767950581
30754,0.29325446486157564
30755,0.2375640581620248
30756,0.2805257772196955
30757,0.26976760448513826
30758,0.5151597820119218
30759,0.35783659186191574
30760,0.297519702130271
30761,0.22123437270107676
30762,0.23963749466556564
30763,0.3953623687561256
30764,0.6261093757502303
30765,0.28022396283293804
30766,0.30227679643772365
30767,0.26095284464979
30768,0.2816166470333297
30769,0.6456299733600324
30770,0.6457779770871209
30771,0.503026906396101
30772,0.6045487233082338
30773,0.24195376035459662
30774,0.2407031358708876
30775,0.2784970957947373
30776,0.2333011921770328
30777,0.23530889082810988
30778,0.2253453276691459
30779,0.29175133955183696
30780,0.3768718751107385
30781,0.30080399247090517
30782,0.65434652115652
30783,0.336883066780168
30784,0.2321872913977924
30785,0.4484762984494969
30786,0.25413218070419685
30787,0.34444221449121104
30788,0.30139531370997286
30789,0.37863557808955545
30790,0.33033503293188626
30791,0.2561400341708808
30792,0.2836002756120663
30793,0.2579142813256789
30794,0.21809239728422222
30795,0.2258494549584022
30796,0.31742255543507575
30797,0.28023250850434855
30798,0.24513937243754985
30799,0.39161329098356584
30800,0.24687752683400738
30801,0.3173079365935402
30802,0.65434652115652
30803,0.22982633032803518
30804,0.20589146484789392
30805,0.27383499436843334
30806,0.24745910690100237
30807,0.27106818919968567
30808,0.43803030595917214
30809,0.3512791470686901
30810,0.21731658880808843
30811,0.29032614000101303
30812,0.2837628859512154
30813,0.3746595867281723
30814,0.3891243406850181
30815,0.34843587096283146
30816,0.22383970229091985
30817,0.33019742517916045
30818,0.21455055303572074
30819,0.34781255496128477
30820,0.6394626096990711
30821,0.2695563821494801
30822,0.20712290305374367
30823,0.3286193454646502
30824,0.22208371783630948
30825,0.38620500927101803
30826,0.21928592711657374
30827,0.47371577056282466
30828,0.6422766600348113
30829,0.2991099394440092
30830,0.2063997603055535
30831,0.6450669047303238
30832,0.39455915376578676
30833,0.21809239728422222
30834,0.654437179622062
30835,0.3299720590777776
30836,0.2420534647663827
30837,0.345385046023061
30838,0.601191553753296
30839,0.3285427822984803
30840,0.24556574989521357
30841,0.28810152747095
30842,0.2686536062747872
30843,0.41053828372902323
30844,0.28007200577823466
30845,0.6395713321481337
30846,0.2459467735643424
30847,0.21055851081902519
30848,0.4796528065033222
30849,0.41898020049996604
30850,0.2641097561031304
30851,0.6424742557738798
30852,0.23611230132965413
30853,0.23611439309201349
30854,0.26771269133621106
30855,0.21450665732390944
30856,0.50136299711251
30857,0.2589153384645094
30858,0.2965022481493858
30859,0.29261101696233005
30860,0.2321872913977924
30861,0.27796771517212704
30862,0.28297661274092106
30863,0.6457255842339442
30864,0.6467099940288936
30865,0.2919174718620385
30866,0.2662841156468745
30867,0.23466753751876243
30868,0.5487866415850056
30869,0.35090753156615384
30870,0.28100115629548866
30871,0.26358081323276994
30872,0.32666573596186355
30873,0.21778408154915807
30874,0.22445149536638528
30875,0.2522016086583975
30876,0.24127808237715462
30877,0.2662929023099967
30878,0.22505065102386443
30879,0.3696331550886546
30880,0.27910941324154903
30881,0.4002847084974063
30882,0.6532949512998683
30883,0.3152496327551704
30884,0.4892153483234788
30885,0.24161241927190194
30886,0.270085544819515
30887,0.2935141625588248
30888,0.289379989180753
30889,0.2248310139156303
30890,0.29010460857217857
30891,0.24449910963611238
30892,0.6528983669039355
30893,0.3221954812231858
30894,0.23970850994596407
30895,0.6446712449849031
30896,0.24387187821761228
30897,0.3800217500443118
30898,0.30571563166680726
30899,0.28060368525236007
30900,0.2764447588142048
30901,0.3170639374527669
30902,0.21796664325792073
30903,0.2571529086271265
30904,0.21756093484827815
30905,0.3061361877217624
30906,0.22287447860194742
30907,0.36916468742311015
30908,0.3346258939950035
30909,0.2914161876870281
30910,0.42043878012912367
30911,0.2841608606251623
30912,0.43822316070962763
30913,0.639058962233477
30914,0.65434652115652
30915,0.2994869073078936
30916,0.3627232127931855
30917,0.2519245261685591
30918,0.4123075957080625
30919,0.3842947484765031
30920,0.5202037835816774
30921,0.2898810797734992
30922,0.42780371506133036
30923,0.4055503401918287
30924,0.2675549453975488
30925,0.25285080298990537
30926,0.2661627760744719
30927,0.3863883369253373
30928,0.2852484851844723
30929,0.24894469423723006
30930,0.19816879681995797
30931,0.6157966181017638
30932,0.41873544256782447
30933,0.6450669047303238
30934,0.29949560455413593
30935,0.23424525259810106
30936,0.20589146484789392
30937,0.6491807128706797
30938,0.5437867992613635
30939,0.23331025310955936
30940,0.4261537599886223
30941,0.5541966676728458
30942,0.23422025571417754
30943,0.3982000041665703
30944,0.4652170925119278
30945,0.2352795478291568
30946,0.27171362544274275
30947,0.26166065701503505
30948,0.2860876427033666
30949,0.3881772672205178
30950,0.6532949512998683
30951,0.3067155271026433
30952,0.6118456110061752
30953,0.3030202587533416
30954,0.6473168082786274
30955,0.20409981201283434
30956,0.2403828061802021
30957,0.65434652115652
30958,0.23338178656005146
30959,0.3208368742790004
30960,0.227142415649094
30961,0.2047005488704725
30962,0.22028743753263264
30963,0.21188342433089818
30964,0.6389020899852325
30965,0.21937906656832773
30966,0.3560301318596229
30967,0.32062235597818634
30968,0.26406268225370927
30969,0.42462952560598605
30970,0.26364105013247074
30971,0.2510960392102207
30972,0.40701932638434635
30973,0.3932767119543311
30974,0.379056022177261
30975,0.23744489009591968
30976,0.2575893865363574
30977,0.34925476558711227
30978,0.38936039443629755
30979,0.257080257820835
30980,0.28804742908347863
30981,0.2170032154885689
30982,0.6540757232010381
30983,0.2392484063040184
30984,0.26648705235246595
30985,0.26909828838860345
30986,0.3673739571739487
30987,0.5645845081783626
30988,0.2480076044291566
30989,0.3152128771683939
30990,0.592036268032677
30991,0.6524560227913125
30992,0.31329129455487104
30993,0.2537579487800664
30994,0.38409884808612305
30995,0.6432034973875076
30996,0.2487292561015409
30997,0.2407440156787107
30998,0.6044125726327284
30999,0.28211311877902273
31000,0.34026732078448346
31001,0.31855968876683055
31002,0.2829566819304775
31003,0.3475589826870728
31004,0.23529651131027327
31005,0.2588828661846603
31006,0.6434358489442609
31007,0.29016871921990145
31008,0.3985255290957016
31009,0.22729124138789994
31010,0.5891947813522902
31011,0.2352795478291568
31012,0.2627614234130202
31013,0.21653368416377367
31014,0.24714357124292877
31015,0.3539077986131213
31016,0.3673751836123812
31017,0.33159994755244615
31018,0.6548698692821668
31019,0.2063997603055535
31020,0.21795840760268126
31021,0.3600513894881204
31022,0.225617364339676
31023,0.24879968118594592
31024,0.6548698692821668
31025,0.3250759860696856
31026,0.28180243243761427
31027,0.6132377917782431
31028,0.27932832322635864
31029,0.2389077959460026
31030,0.2621157377241682
31031,0.20589146484789392
31032,0.20419225341281294
31033,0.2815808988810956
31034,0.6282624513038595
31035,0.4056433987150836
31036,0.5314996318359434
31037,0.33460348566891696
31038,0.3567619840184847
31039,0.23273230286622057
31040,0.65434652115652
31041,0.2852362347169134
31042,0.21055851081902519
31043,0.3990706267061829
31044,0.26495692942066185
31045,0.24383694655595636
31046,0.4245182173551071
31047,0.20671313034948108
31048,0.2767431808453405
31049,0.21556241134212745
31050,0.26344922056866554
31051,0.2233477447583192
31052,0.6419832202421679
31053,0.38631730270549874
31054,0.3213197775312143
31055,0.23845667645196875
31056,0.2533271984232323
31057,0.4954875081331921
31058,0.39953866618415124
31059,0.24106012821649667
31060,0.2320692627764071
31061,0.27420705074318263
31062,0.2763507089621423
31063,0.2727730683265327
31064,0.6199207332759767
31065,0.3665887729596697
31066,0.535893599635376
31067,0.32837353316410034
31068,0.3721335257854948
31069,0.29493402951216696
31070,0.21188342433089818
31071,0.31786686859110685
31072,0.19876727061781962
31073,0.4464866949546936
31074,0.27270948212251733
31075,0.27823402767258376
31076,0.6228945436531997
31077,0.23804598202717214
31078,0.23498156116047383
31079,0.4095620556056711
31080,0.65434652115652
31081,0.21484576221505008
31082,0.29302875239100445
31083,0.3448751015980328
31084,0.23244776590182276
31085,0.3174462529775831
31086,0.22918524399200826
31087,0.3864806977407836
31088,0.2989311833377754
31089,0.6054232316926889
31090,0.2707905528036269
31091,0.24758220317166826
31092,0.24117375816757605
31093,0.25751277361982067
31094,0.23964411690435758
31095,0.3436087013219957
31096,0.3694110386301771
31097,0.21795840760268126
31098,0.4956919899995228
31099,0.23983762167402287
31100,0.3714100311730919
31101,0.208348098986442
31102,0.6510205283098427
31103,0.3750748882922431
31104,0.2534149501446775
31105,0.5436908500636257
31106,0.28242008944599606
31107,0.3119899876283006
31108,0.6020966662539403
31109,0.2773938767567756
31110,0.4022467879158958
31111,0.24545457218444205
31112,0.6444894771310219
31113,0.21201581831940905
31114,0.22893950955277606
31115,0.21460269550447836
31116,0.28496490764250465
31117,0.24830642704472455
31118,0.3166041577261781
31119,0.269152617617895
31120,0.25111061600030143
31121,0.2651023739045047
31122,0.3013444462115059
31123,0.22270288624383605
31124,0.4105359991432575
31125,0.4265144189282992
31126,0.22879536892408572
31127,0.4767307656454177
31128,0.22470519546815465
31129,0.30006397115940975
31130,0.6457779770871209
31131,0.32167386378987806
31132,0.20980300257475984
31133,0.36418378214003133
31134,0.29447217309728757
31135,0.3168428543760858
31136,0.23117270555918407
31137,0.3638456647296342
31138,0.3152807862174159
31139,0.5712867068264151
31140,0.3730067005881493
31141,0.2389321725590976
31142,0.23446349238672073
31143,0.540923020988894
31144,0.24026010472000286
31145,0.6554770213253095
31146,0.27458990415122286
31147,0.3599610192862176
31148,0.5587413719714629
31149,0.2972075331488572
31150,0.6540757232010381
31151,0.24708242967054833
31152,0.3883038226245828
31153,0.24703937069425325
31154,0.28307522405891333
31155,0.424769435694959
31156,0.20816314676360373
31157,0.27607922999418116
31158,0.3028849408844855
31159,0.34527916298165695
31160,0.48188878185971556
31161,0.65434652115652
31162,0.20774994893128623
31163,0.31285287867599026
31164,0.3020814229653694
31165,0.227290174531027
31166,0.2945299832291125
31167,0.24427520513560858
31168,0.6407464683058354
31169,0.23559948643810708
31170,0.2291239755703333
